# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact
axle;60;1416020300;108389744;155729812;58.96;571056;126906920;2690908;0.98;99072052;29885724
axle;60;1416020360;108578288;155541268;58.89;571064;126907004;2013904;0.74;98889704;29885724
axle;60;1416020420;108574508;155545048;58.89;571076;126907088;2030104;0.74;98890644;29885692
axle;60;1416020480;108575400;155544156;58.89;571092;126907164;2030104;0.74;98892000;29885760
axle;60;1416020540;108576448;155543108;58.89;571100;126907240;2030104;0.74;98892044;29885752
axle;60;1416020600;108577372;155542184;58.89;571120;126907320;2030104;0.74;98890068;29885800
axle;60;1416020660;108577356;155542200;58.89;571132;126907396;2030104;0.74;98890136;29885820
axle;60;1416020720;108576492;155543064;58.89;571144;126907472;2030104;0.74;98890840;29885864
axle;60;1416020780;108577032;155542524;58.89;571160;126907560;2030104;0.74;98884164;29885844
axle;60;1416020840;108576508;155543048;58.89;571184;126907712;2025048;0.74;98892496;29885892
axle;60;1416020900;108577688;155541868;58.89;571196;126907804;2025048;0.74;98892524;29885888
axle;60;1416020960;108571264;155548292;58.89;571216;126907880;2481180;0.91;98894944;29885948
axle;60;1416021020;108571804;155547752;58.89;571232;126907960;2481180;0.91;98895008;29885952
axle;60;1416021080;108519060;155600496;58.91;571244;126930992;2044936;0.75;98940956;29894356
axle;60;1416021140;108506020;155613536;58.92;571252;126940860;2044936;0.75;98957796;29894356
axle;60;1416021200;108490476;155629080;58.92;571268;126950696;2044936;0.75;98973844;29894372
axle;60;1416021260;108474376;155645180;58.93;571284;126960428;2044936;0.75;98987584;29894412
axle;60;1416021320;108458924;155660632;58.94;571304;126970104;2044936;0.75;99001796;29894460
axle;60;1416021380;108443008;155676548;58.94;571316;126979764;2044936;0.75;99019212;29894452
axle;60;1416021440;108427292;155692264;58.95;571328;126989424;2044936;0.75;99035020;29894504
axle;60;1416021500;108414008;155705548;58.95;571340;126999048;2044936;0.75;99048836;29894520
axle;60;1416021560;108397976;155721580;58.96;571352;127008632;2044936;0.75;99064496;29894532
axle;60;1416021620;108381768;155737788;58.96;571368;127018152;2044936;0.75;99080228;29894544
axle;60;1416021680;108368140;155751416;58.97;571380;127027616;2044936;0.75;99093752;29894572
axle;60;1416021740;108352008;155767548;58.98;571400;127037024;2024036;0.74;99109228;29894600
axle;60;1416021800;108336676;155782880;58.98;571408;127046412;2024036;0.74;99124692;29894640
axle;60;1416021860;108323468;155796088;58.99;571424;127055804;2024036;0.74;99138472;29894668
axle;60;1416021920;108306184;155813372;58.99;571436;127065208;2023784;0.74;99153748;29894664
axle;60;1416021980;108293168;155826388;59.00;571448;127074588;2023784;0.74;99167172;29894684
axle;60;1416022040;108277744;155841812;59.00;571456;127083904;2023784;0.74;99182640;29894716
axle;60;1416022100;108261428;155858128;59.01;571468;127093180;2023784;0.74;99198024;29894728
axle;60;1416022160;108247744;155871812;59.02;571484;127102436;2023784;0.74;99211372;29894756
axle;60;1416022220;108231884;155887672;59.02;571500;127111680;2023784;0.74;99226804;29894780
axle;60;1416022280;108218012;155901544;59.03;571508;127120852;2023784;0.74;99240072;29894780
axle;60;1416022340;108202548;155917008;59.03;571516;127130052;2023784;0.74;99255444;29894776
axle;60;1416022400;108189008;155930548;59.04;571524;127139212;2023784;0.74;99268768;29894832
axle;60;1416022460;108173560;155945996;59.04;571544;127148344;2023784;0.74;99283992;29894860
axle;60;1416022520;108160288;155959268;59.05;571560;127160632;2023784;0.74;99293124;29898060
axle;60;1416022580;108144840;155974716;59.05;571592;127174824;2016092;0.74;99303124;29903224
axle;60;1416022640;108130488;155989068;59.06;571608;127188988;2016092;0.74;99312212;29908368
axle;60;1416022700;108115576;156003980;59.07;571636;127203104;2016092;0.74;99321184;29913508
axle;60;1416022760;108101264;156018292;59.07;571652;127217168;2016092;0.74;99330348;29918640
axle;60;1416022820;108086580;156032976;59.08;571688;127231184;2016092;0.74;99338940;29923760
axle;60;1416022880;108072172;156047384;59.08;571704;127245132;2016092;0.74;99348376;29928832
axle;60;1416022940;108058276;156061280;59.09;571724;127259028;2016092;0.74;99356792;29933904
axle;60;1416023000;108372224;155747332;58.97;571744;126910576;3066576;1.12;99081536;29886724
axle;60;1416023060;107396380;156723176;59.34;571756;126910688;3066576;1.12;100071216;29886740
axle;60;1416023120;107395380;156724176;59.34;571772;126910764;3066576;1.12;100071140;29886752
axle;60;1416023180;107395900;156723656;59.34;571776;126910860;3066576;1.12;100070960;29886776
axle;60;1416023240;107395596;156723960;59.34;571788;126910936;3066576;1.12;100071044;29886832
axle;60;1416023300;108435556;155684000;58.94;571816;126911016;5503996;2.01;99032080;29886840
axle;60;1416023360;108428956;155690600;58.95;571832;126911096;5503996;2.01;99034512;29886868
axle;60;1416023420;108239036;155880520;59.02;571860;126911180;4610820;1.68;99209092;29886964
axle;60;1416023480;107264196;156855360;59.39;571876;126911260;4621820;1.69;100177708;29886952
axle;60;1416023540;107110104;157009452;59.45;571892;126911340;4621820;1.69;100309088;29886940
axle;60;1416023600;107109008;157010548;59.45;571900;126911416;4621820;1.69;100344184;29886960
axle;60;1416023660;107106284;157013272;59.45;571904;126911492;4621820;1.69;100342456;29886992
axle;60;1416023720;107106032;157013524;59.45;571912;126911580;4621820;1.69;100342188;29887032
axle;60;1416023780;107105488;157014068;59.45;571920;126911660;4621820;1.69;100343060;29887032
axle;60;1416023840;107106664;157012892;59.45;571932;126911736;4621820;1.69;100342728;29887052
axle;60;1416023900;107106356;157013200;59.45;571952;126911812;4621820;1.69;100344840;29887080
axle;60;1416023960;107106392;157013164;59.45;571964;126911884;4621820;1.69;100357688;29887100
axle;60;1416024020;107101604;157017952;59.45;571972;126911968;4621308;1.69;100358216;29887116
axle;60;1416024080;107102572;157016984;59.45;571992;126912052;4621308;1.69;100359760;29887100
axle;60;1416024140;107103348;157016208;59.45;572020;126912128;4621308;1.69;100359552;29887140
axle;60;1416024200;107103628;157015928;59.45;572032;126912204;4621308;1.69;100360016;29887156
axle;60;1416024260;107103616;157015940;59.45;572052;126912284;4621308;1.69;100360244;29887176
axle;60;1416024320;107104248;157015308;59.45;572068;126912368;4621308;1.69;100359856;29887224
axle;60;1416024380;107103444;157016112;59.45;572076;126912444;4621308;1.69;100360276;29887252
axle;60;1416024440;107103744;157015812;59.45;572092;126912524;4621308;1.69;100360220;29887276
axle;60;1416024500;107104384;157015172;59.45;572100;126912596;4621308;1.69;100360428;29887300
axle;60;1416024560;107104044;157015512;59.45;572112;126912668;4621308;1.69;100360484;29887340
axle;60;1416024620;108286944;155832612;59.00;572116;126912760;2140824;0.78;99179908;29887336
axle;60;1416024680;108258028;155861528;59.01;572128;126934212;2140824;0.78;99201196;29894556
axle;60;1416024740;108256684;155862872;59.01;572144;126934840;2140824;0.78;99208380;29887404
axle;60;1416024800;108116076;156003480;59.07;572156;126913000;3043072;1.11;99321100;29887448
axle;60;1416024860;107883992;156235564;59.15;572172;126913080;3043072;1.11;99558728;29887492
axle;60;1416024920;108423120;155696436;58.95;572200;126926832;1976548;0.72;99026032;29900832
axle;60;1416024980;108424484;155695072;58.95;572216;126926924;1976548;0.72;99030768;29896100
axle;60;1416025040;108423048;155696508;58.95;572232;126927000;1976548;0.72;99038180;29888792
axle;60;1416025100;108386976;155732580;58.96;572252;126945688;2010424;0.73;99070332;29896784
axle;60;1416025160;108366000;155753556;58.97;572256;126967760;2010424;0.73;99091852;29896828
axle;60;1416025220;108340204;155779352;58.98;572268;126991576;2010424;0.73;99115792;29896836
axle;60;1416025280;108317736;155801820;58.99;572288;127014428;2010424;0.73;99138668;29896792
axle;60;1416025340;108216480;155903076;59.03;572336;127112452;2010424;0.73;99232284;29901104
axle;60;1416025400;108411192;155708364;58.95;572348;126914816;1964916;0.72;99057332;29887624
axle;60;1416025460;108441476;155678080;58.94;572356;126915072;1983044;0.72;99024328;29887656
axle;60;1416025520;108440828;155678728;58.94;572372;126915156;1983044;0.72;99023096;29887684
axle;60;1416025580;108440904;155678652;58.94;572392;126915244;1983044;0.72;99024844;29887708
axle;60;1416025640;108440888;155678668;58.94;572408;126915320;1981864;0.72;99025116;29887736
axle;60;1416025700;108441700;155677856;58.94;572416;126915400;1981864;0.72;99024752;29887736
axle;60;1416025760;108440076;155679480;58.94;572428;126915480;1981864;0.72;99026188;29887776
axle;60;1416025820;108441220;155678336;58.94;572452;126915556;1981864;0.72;99025856;29887788
axle;60;1416025880;108440052;155679504;58.94;572468;126915632;1981864;0.72;99026340;29887800
axle;60;1416025940;108337588;155781968;58.98;572492;126915716;3553560;1.30;99110380;29887836
axle;60;1416026000;107945728;156173828;59.13;572508;126915796;3553560;1.30;99491080;29887840
axle;60;1416026060;107651172;156468384;59.24;572532;126979736;3553560;1.30;99758236;29927200
axle;60;1416026120;108434256;155685300;58.95;572548;126915952;2446348;0.89;99028948;29887904
axle;60;1416026180;108165556;155954000;59.05;572576;126916052;4605616;1.68;99285724;29887964
axle;60;1416026240;106904136;157215420;59.52;572584;126916136;4605616;1.68;100531492;29887976
axle;60;1416026300;106849408;157270148;59.55;572592;126916208;4605616;1.68;100583920;29887992
axle;60;1416026360;106847300;157272256;59.55;572604;126916288;4605616;1.68;100583956;29888016
axle;60;1416026420;106847836;157271720;59.55;572620;126916364;4605616;1.68;100606564;29888044
axle;60;1416026480;106848252;157271304;59.55;572632;126916440;4605616;1.68;100606628;29888064
axle;60;1416026540;106849224;157270332;59.55;572652;126916528;4605616;1.68;100607232;29888108
axle;60;1416026600;108217828;155901728;59.03;572668;126916608;4603332;1.68;99226348;29888116
axle;60;1416026660;107481320;156638236;59.31;572684;126916684;4603332;1.68;99965716;29888144
axle;60;1416026720;106644160;157475396;59.62;572700;126916772;4603332;1.68;100754356;29888180
axle;60;1416026780;108437544;155682012;58.94;572732;126916852;2502548;0.91;99025928;29888176
axle;60;1416026840;108433536;155686020;58.95;572744;126916936;2502548;0.91;99026384;29888188
