Linux 3.11.0-17-generic (axle) 	15/11/14 	_x86_64_	(64 CPU)

02:32:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
03:10:20        all      0.36      0.00      0.06      1.17      0.00     98.42
03:11:20        all      0.52      0.00      0.05      1.13      0.00     98.30
03:12:20        all      1.48      0.00      0.10      0.04      0.00     98.37
03:13:20        all      1.48      0.00      0.11      0.03      0.00     98.38
03:14:20        all      1.47      0.00      0.11      0.04      0.00     98.38
03:15:20        all      1.48      0.00      0.10      0.03      0.00     98.39
03:16:20        all      1.49      0.00      0.10      0.03      0.00     98.38
03:17:20        all      1.49      0.00      0.10      0.03      0.00     98.38
03:18:20        all      1.48      0.00      0.10      0.03      0.00     98.38
03:19:20        all      1.49      0.00      0.09      0.03      0.00     98.39
03:20:20        all      1.48      0.00      0.10      0.03      0.00     98.39
03:21:20        all      1.48      0.00      0.10      0.03      0.00     98.39
03:22:20        all      1.49      0.00      0.09      0.03      0.00     98.39
03:23:20        all      1.49      0.00      0.09      0.03      0.00     98.39
03:24:20        all      1.49      0.00      0.09      0.03      0.00     98.39
03:25:20        all      1.49      0.00      0.09      0.03      0.00     98.39
03:26:20        all      1.49      0.00      0.09      0.03      0.00     98.39
03:27:20        all      1.48      0.00      0.10      0.03      0.00     98.39
03:28:20        all      1.48      0.00      0.10      0.03      0.00     98.39
03:29:20        all      1.49      0.00      0.09      0.03      0.00     98.39
03:30:20        all      1.48      0.00      0.10      0.03      0.00     98.39
03:31:20        all      1.48      0.00      0.10      0.03      0.00     98.39
03:32:20        all      1.49      0.00      0.09      0.02      0.00     98.39
03:33:20        all      1.49      0.00      0.09      0.02      0.00     98.39
03:34:20        all      1.49      0.00      0.09      0.03      0.00     98.39
03:35:20        all      1.48      0.00      0.10      0.02      0.00     98.40
03:36:20        all      1.50      0.00      0.10      0.02      0.00     98.39
03:37:20        all      1.50      0.00      0.12      0.03      0.00     98.35
03:38:20        all      1.50      0.00      0.12      0.02      0.00     98.36
03:39:20        all      1.50      0.00      0.12      0.02      0.00     98.37
03:40:20        all      1.50      0.00      0.12      0.02      0.00     98.36
03:41:20        all      1.50      0.00      0.11      0.02      0.00     98.36
03:42:20        all      1.50      0.00      0.12      0.02      0.00     98.36
03:43:20        all      1.38      0.00      0.11      0.22      0.00     98.29
03:44:20        all      1.62      0.00      0.09      0.20      0.00     98.10
03:45:20        all      1.71      0.00      0.09      0.16      0.00     98.03
03:46:20        all      1.59      0.00      0.06      0.10      0.00     98.25
03:47:20        all      1.66      0.00      0.09      0.18      0.00     98.07
03:48:20        all      0.73      0.00      0.07      0.84      0.00     98.35
03:49:20        all      0.25      0.00      0.09      1.23      0.00     98.43
03:50:20        all      0.88      0.00      0.12      0.82      0.00     98.18
03:51:20        all      1.63      0.00      0.10      0.18      0.00     98.09
03:52:20        all      1.61      0.00      0.11      0.33      0.00     97.95
03:53:20        all      1.87      0.00      0.15      0.23      0.00     97.76
03:54:20        all      1.78      0.00      0.12      0.24      0.00     97.85
03:55:20        all      1.75      0.00      0.11      0.19      0.00     97.95
03:56:20        all      1.84      0.00      0.13      0.29      0.00     97.74
03:57:20        all      1.74      0.00      0.12      0.32      0.00     97.82
03:58:20        all      1.95      0.00      0.14      0.14      0.00     97.78
03:59:20        all      1.89      0.00      0.10      0.06      0.00     97.94
04:00:20        all      1.59      0.00      0.10      0.28      0.00     98.02
04:01:20        all      1.91      0.00      0.15      0.20      0.00     97.74
04:02:20        all      1.73      0.00      0.13      0.28      0.00     97.86
04:03:20        all      1.79      0.00      0.11      0.14      0.00     97.96
04:04:20        all      1.78      0.00      0.15      0.32      0.00     97.74
04:05:20        all      1.71      0.00      0.13      0.33      0.00     97.83
04:06:20        all      1.90      0.00      0.13      0.16      0.00     97.81
04:07:20        all      1.61      0.00      0.12      0.36      0.00     97.91
04:08:20        all      1.79      0.00      0.12      0.29      0.00     97.79
04:09:20        all      1.90      0.00      0.13      0.19      0.00     97.78
04:10:20        all      1.51      0.00      0.10      0.28      0.00     98.11
04:11:20        all      1.44      0.00      0.21      0.21      0.00     98.14
04:12:20        all      1.28      0.00      0.26      0.43      0.00     98.03
04:13:20        all      1.63      0.00      0.14      0.27      0.00     97.96
04:14:20        all      1.79      0.00      0.11      0.17      0.00     97.93
04:15:20        all      1.36      0.00      0.10      0.44      0.00     98.10
04:16:20        all      0.23      0.00      0.07      1.29      0.00     98.41
04:17:20        all      0.22      0.00      0.07      1.28      0.00     98.42
04:18:20        all      1.15      0.00      0.26      0.33      0.00     98.26
04:19:20        all      1.33      0.00      0.35      0.06      0.00     98.26
04:20:20        all      1.34      0.00      0.36      0.04      0.00     98.26
04:21:20        all      1.37      0.00      0.36      0.02      0.00     98.25
04:22:20        all      1.39      0.00      0.32      0.19      0.00     98.11
04:23:20        all      0.32      0.00      0.09      1.19      0.00     98.40
04:24:20        all      0.97      0.00      0.10      0.76      0.00     98.16
04:25:20        all      1.87      0.00      0.14      0.13      0.00     97.87
04:26:20        all      1.68      0.00      0.13      0.27      0.00     97.92
04:27:20        all      1.79      0.00      0.12      0.14      0.00     97.95
04:28:20        all      1.52      0.00      0.05      0.17      0.00     98.25
04:29:20        all      1.61      0.00      0.06      0.08      0.00     98.25
04:30:20        all      1.63      0.00      0.06      0.07      0.00     98.24
04:31:20        all      1.62      0.00      0.06      0.07      0.00     98.25
04:32:20        all      1.60      0.00      0.10      0.27      0.00     98.02
04:33:20        all      1.86      0.00      0.13      0.15      0.00     97.85
04:34:20        all      1.60      0.00      0.09      0.18      0.00     98.13
04:35:20        all      0.32      0.00      0.07      1.23      0.00     98.38
04:36:20        all      0.71      0.00      0.09      0.96      0.00     98.24
04:37:20        all      1.54      0.00      0.05      0.08      0.00     98.33
04:38:20        all      1.53      0.00      0.10      0.32      0.00     98.06
04:39:20        all      1.51      0.00      0.05      0.12      0.00     98.32
04:40:20        all      1.58      0.00      0.08      0.21      0.00     98.12
04:41:20        all      1.44      0.00      0.07      0.27      0.00     98.21
04:42:20        all      1.65      0.00      0.06      0.06      0.00     98.23
04:43:20        all      1.65      0.00      0.12      0.29      0.00     97.94
04:44:20        all      1.69      0.00      0.09      0.09      0.00     98.13
04:45:20        all      1.59      0.00      0.07      0.12      0.00     98.23
04:46:20        all      1.69      0.00      0.10      0.22      0.00     97.99
04:47:20        all      1.83      0.00      0.13      0.20      0.00     97.84
